time,min_power,max_power
20200221:1410,109,1200
20200221:1510,53,497
20200221:1610,0,0
20200221:1710,0,0
20200221:1810,0,0
20200221:1910,0,0
20200221:2010,0,0
20200221:2110,0,0
20200221:2210,0,0
20200221:2310,0,0
20200222:0010,0,0
20200222:0110,0,0
20200222:0210,0,0
20200222:0310,0,0
20200222:0410,0,0
20200222:0510,0,0
20200222:0610,11,508
20200222:0710,45,1175
20200222:0810,116,1699
20200222:0910,238,2083
20200222:1010,150,2325
20200222:1110,224,2271
20200222:1210,120,2095
20200222:1310,92,1855
20200222:1410,109,1339
20200222:1510,53,604
20200222:1610,0,0
20200222:1710,0,0
20200222:1810,0,0
20200222:1910,0,0
20200222:2010,0,0
20200222:2110,0,0
20200222:2210,0,0
20200222:2310,0,0
20200223:0010,0,0
20200223:0110,0,0
20200223:0210,0,0
20200223:0310,0,0
20200223:0410,0,0
20200223:0510,0,0
20200223:0610,11,508
20200223:0710,45,1175
20200223:0810,116,1699
20200223:0910,238,2083
20200223:1010,150,2325
20200223:1110,224,2271
20200223:1210,125,2095
20200223:1310,92,1855
20200223:1410,136,1339
20200223:1510,53,604
20200223:1610,0,0
20200223:1710,0,0
20200223:1810,0,0
20200223:1910,0,0
20200223:2010,0,0
20200223:2110,0,0
20200223:2210,0,0
20200223:2310,0,0
20200224:0010,0,0
20200224:0110,0,0
20200224:0210,0,0
20200224:0310,0,0
20200224:0410,0,0
20200224:0510,0,0
20200224:0610,11,508
20200224:0710,45,1175
20200224:0810,116,1699
20200224:0910,228,2083
20200224:1010,150,2325
20200224:1110,224,2271
20200224:1210,125,2056
20200224:1310,92,1855
20200224:1410,136,1339
20200224:1510,75,604
20200224:1610,0,0
20200224:1710,0,0
20200224:1810,0,0
20200224:1910,0,0
20200224:2010,0,0
20200224:2110,0,0
20200224:2210,0,0
20200224:2310,0,0
20200225:0010,0,0
20200225:0110,0,0
20200225:0210,0,0
20200225:0310,0,0
20200225:0410,0,0
20200225:0510,0,0
20200225:0610,11,508
20200225:0710,45,1175
20200225:0810,116,1699
20200225:0910,228,2083
20200225:1010,150,2325
20200225:1110,224,2271
20200225:1210,125,2056
20200225:1310,92,1855
20200225:1410,136,1339
20200225:1510,75,604
20200225:1610,0,0
20200225:1710,0,0
20200225:1810,0,0
20200225:1910,0,0
20200225:2010,0,0
20200225:2110,0,0
20200225:2210,0,0
20200225:2310,0,0
20200226:0010,0,0
20200226:0110,0,0
20200226:0210,0,0
20200226:0310,0,0
20200226:0410,0,0
20200226:0510,0,0
20200226:0610,11,508
20200226:0710,45,1191
20200226:0810,116,1699
20200226:0910,228,2083
20200226:1010,148,2325
20200226:1110,117,2271
20200226:1210,112,2056
20200226:1310,92,1855
20200226:1410,61,1339
20200226:1510,67,604
20200226:1610,0,0
20200226:1710,0,0
20200226:1810,0,0
20200226:1910,0,0
20200226:2010,0,0
20200226:2110,0,0
20200226:2210,0,0
20200226:2310,0,0
20200227:0010,0,0
20200227:0110,0,0
20200227:0210,0,0
20200227:0310,0,0
20200227:0410,0,0
20200227:0510,0,0
20200227:0610,11,508
20200227:0710,45,1191
20200227:0810,116,1699
20200227:0910,228,2083
20200227:1010,148,2325
20200227:1110,117,2271
20200227:1210,112,2056
20200227:1310,92,1855
20200227:1410,61,1339
20200227:1510,67,604
20200227:1610,0,0
20200227:1710,0,0
20200227:1810,0,0
20200227:1910,0,0
20200227:2010,0,0
20200227:2110,0,0
20200227:2210,0,0
20200227:2310,0,0
20200228:0010,0,0
20200228:0110,0,0
20200228:0210,0,0
20200228:0310,0,0
20200228:0410,0,0
20200228:0510,0,0
20200228:0610,19,508
20200228:0710,71,1191
20200228:0810,116,1699
20200228:0910,228,2083
20200228:1010,148,2325
20200228:1110,117,2271
20200228:1210,112,2056
20200228:1310,98,1855
20200228:1410,61,1339
20200228:1510,67,604
20200228:1610,0,0
20200228:1710,0,0
20200228:1810,0,0
20200228:1910,0,0
20200228:2010,0,0
20200228:2110,0,0
20200228:2210,0,0
20200228:2310,0,0
20200229:0010,0,0
20200229:0110,0,0
20200229:0210,0,0
20200229:0310,0,0
20200229:0410,0,0
20200229:0510,0,0
20200229:0610,19,508
20200229:0710,71,1191
20200229:0810,116,1699
20200229:0910,228,2083
20200229:1010,148,2325
20200229:1110,117,2271
20200229:1210,112,2056
20200229:1310,98,1855
20200229:1410,61,1339
20200229:1510,67,604
20200229:1610,0,0
20200229:1710,0,0
20200229:1810,0,0
20200229:1910,0,0
20200229:2010,0,0
20200229:2110,0,0
20200229:2210,0,0
20200229:2310,0,0
20200301:0010,0,0
20200301:0110,0,0
20200301:0210,0,0
20200301:0310,0,0
20200301:0410,0,0
20200301:0510,0,0
20200301:0610,19,508
20200301:0710,53,1191
20200301:0810,116,1699
20200301:0910,228,2083
20200301:1010,148,2325
20200301:1110,117,2271
20200301:1210,109,2056
20200301:1310,98,1855
20200301:1410,61,1339
20200301:1510,55,604
20200301:1610,0,0
20200301:1710,0,0
20200301:1810,0,0
20200301:1910,0,0
20200301:2010,0,0
20200301:2110,0,0
20200301:2210,0,0
20200301:2310,0,0
20200302:0010,0,0
20200302:0110,0,0
20200302:0210,0,0
20200302:0310,0,0
20200302:0410,0,0
20200302:0510,0,3
20200302:0610,19,508
20200302:0710,53,1191
20200302:0810,116,1699
20200302:0910,210,2083
20200302:1010,148,2325
20200302:1110,117,2271
20200302:1210,109,2056
20200302:1310,98,1855
20200302:1410,61,1339
20200302:1510,55,604
20200302:1610,0,0
20200302:1710,0,0
20200302:1810,0,0
20200302:1910,0,0
20200302:2010,0,0
20200302:2110,0,0
20200302:2210,0,0
20200302:2310,0,0
20200303:0010,0,0
20200303:0110,0,0
20200303:0210,0,0
20200303:0310,0,0
20200303:0410,0,0
20200303:0510,0,3
20200303:0610,19,508
20200303:0710,53,1191
20200303:0810,116,1699
20200303:0910,210,2083
20200303:1010,148,2325
20200303:1110,117,2271
20200303:1210,109,2056
20200303:1310,98,1855
20200303:1410,61,1339
20200303:1510,55,604
20200303:1610,0,0
20200303:1710,0,0
20200303:1810,0,0
20200303:1910,0,0
20200303:2010,0,0
20200303:2110,0,0
20200303:2210,0,0
20200303:2310,0,0
20200304:0010,0,0
20200304:0110,0,0
20200304:0210,0,0
20200304:0310,0,0
20200304:0410,0,0
20200304:0510,0,3
20200304:0610,19,508
20200304:0710,53,1191
20200304:0810,116,1620
20200304:0910,210,2037
20200304:1010,148,2115
20200304:1110,117,2271
20200304:1210,109,2056
20200304:1310,98,1855
20200304:1410,61,1339
20200304:1510,55,604
20200304:1610,0,0
20200304:1710,0,0
20200304:1810,0,0
20200304:1910,0,0
20200304:2010,0,0
20200304:2110,0,0
20200304:2210,0,0
20200304:2310,0,0
20200305:0010,0,0
20200305:0110,0,0
20200305:0210,0,0
20200305:0310,0,0
20200305:0410,0,0
20200305:0510,0,30
20200305:0610,19,591
20200305:0710,53,1272
20200305:0810,116,1791
20200305:0910,210,2131
20200305:1010,148,2343
20200305:1110,117,2344
20200305:1210,109,2159
20200305:1310,98,1855
20200305:1410,61,1339
20200305:1510,55,655
20200305:1610,0,5
20200305:1710,0,0
20200305:1810,0,0
20200305:1910,0,0
20200305:2010,0,0
20200305:2110,0,0
20200305:2210,0,0
20200305:2310,0,0
20200306:0010,0,0
20200306:0110,0,0
20200306:0210,0,0
20200306:0310,0,0
20200306:0410,0,0
20200306:0510,0,36
20200306:0610,21,629
20200306:0710,53,1284
20200306:0810,194,1791
20200306:0910,210,2131
20200306:1010,148,2343
20200306:1110,117,2344
20200306:1210,109,2185
20200306:1310,98,1861
20200306:1410,61,1339
20200306:1510,55,656
20200306:1610,0,8
20200306:1710,0,0
20200306:1810,0,0
20200306:1910,0,0
20200306:2010,0,0
20200306:2110,0,0
20200306:2210,0,0
20200306:2310,0,0
20200307:0010,0,0
20200307:0110,0,0
20200307:0210,0,0
20200307:0310,0,0
20200307:0410,0,0
20200307:0510,0,36
20200307:0610,21,629
20200307:0710,53,1284
20200307:0810,194,1791
20200307:0910,210,2131
20200307:1010,148,2343
20200307:1110,117,2344
20200307:1210,109,2185
20200307:1310,98,1861
20200307:1410,61,1339
20200307:1510,55,656
20200307:1610,0,8
20200307:1710,0,0
20200307:1810,0,0
20200307:1910,0,0
20200307:2010,0,0
20200307:2110,0,0
20200307:2210,0,0
20200307:2310,0,0
20200308:0010,0,0
20200308:0110,0,0
20200308:0210,0,0
20200308:0310,0,0
20200308:0410,0,0
20200308:0510,0,36
20200308:0610,21,629
20200308:0710,53,1284
20200308:0810,194,1791
20200308:0910,210,2131
20200308:1010,148,2343
20200308:1110,117,2344
20200308:1210,109,2185
20200308:1310,98,1861
20200308:1410,61,1330
20200308:1510,55,656
20200308:1610,0,8
20200308:1710,0,0
20200308:1810,0,0
20200308:1910,0,0
20200308:2010,0,0
20200308:2110,0,0
20200308:2210,0,0
20200308:2310,0,0
20200309:0010,0,0
20200309:0110,0,0
20200309:0210,0,0
20200309:0310,0,0
20200309:0410,0,0
20200309:0510,0,65
20200309:0610,21,746
20200309:0710,53,1504
20200309:0810,194,2094
20200309:0910,210,2512
20200309:1010,148,2675
20200309:1110,117,2746
20200309:1210,109,2547
20200309:1310,98,2172
20200309:1410,61,1577
20200309:1510,55,805
20200309:1610,0,24
20200309:1710,0,0
20200309:1810,0,0
20200309:1910,0,0
20200309:2010,0,0
20200309:2110,0,0
20200309:2210,0,0
20200309:2310,0,0
20200310:0010,0,0
20200310:0110,0,0
20200310:0210,0,0
20200310:0310,0,0
20200310:0410,0,0
20200310:0510,0,71
20200310:0610,21,746
20200310:0710,53,1504
20200310:0810,194,2094
20200310:0910,210,2512
20200310:1010,148,2675
20200310:1110,117,2746
20200310:1210,109,2547
20200310:1310,98,2172
20200310:1410,61,1577
20200310:1510,55,805
20200310:1610,0,24
20200310:1710,0,0
20200310:1810,0,0
20200310:1910,0,0
20200310:2010,0,0
20200310:2110,0,0
20200310:2210,0,0
20200310:2310,0,0
20200311:0010,0,0
20200311:0110,0,0
20200311:0210,0,0
20200311:0310,0,0
20200311:0410,0,0
20200311:0510,0,102
20200311:0610,21,746
20200311:0710,53,1504
20200311:0810,194,2094
20200311:0910,210,2512
20200311:1010,148,2675
20200311:1110,117,2746
20200311:1210,109,2547
20200311:1310,98,2172
20200311:1410,61,1577
20200311:1510,55,805
20200311:1610,0,24
20200311:1710,0,0
20200311:1810,0,0
20200311:1910,0,0
20200311:2010,0,0
20200311:2110,0,0
20200311:2210,0,0
20200311:2310,0,0
20200312:0010,0,0
20200312:0110,0,0
20200312:0210,0,0
20200312:0310,0,0
20200312:0410,0,0
20200312:0510,0,110
20200312:0610,21,746
20200312:0710,53,1504
20200312:0810,194,2094
20200312:0910,210,2512
20200312:1010,259,2675
20200312:1110,347,2746
20200312:1210,109,2547
20200312:1310,98,2172
20200312:1410,114,1577
20200312:1510,55,805
20200312:1610,0,34
20200312:1710,0,0
20200312:1810,0,0
20200312:1910,0,0
20200312:2010,0,0
20200312:2110,0,0
20200312:2210,0,0
20200312:2310,0,0
20200313:0010,0,0
20200313:0110,0,0
20200313:0210,0,0
20200313:0310,0,0
20200313:0410,0,0
20200313:0510,0,118
20200313:0610,21,746
20200313:0710,53,1504
20200313:0810,194,2094
20200313:0910,210,2512
20200313:1010,259,2675
20200313:1110,347,2746
20200313:1210,109,2547
20200313:1310,98,2172
20200313:1410,139,1577
20200313:1510,55,805
20200313:1610,0,77
20200313:1710,0,0
20200313:1810,0,0
20200313:1910,0,0
20200313:2010,0,0
20200313:2110,0,0
20200313:2210,0,0
20200313:2310,0,0
20200314:0010,0,0
20200314:0110,0,0
20200314:0210,0,0
20200314:0310,0,0
20200314:0410,0,0
20200314:0510,0,130
20200314:0610,21,746
20200314:0710,53,1504
20200314:0810,194,2094
20200314:0910,210,2512
20200314:1010,259,2675
20200314:1110,347,2746
20200314:1210,109,2547
20200314:1310,168,2172
20200314:1410,139,1577
20200314:1510,55,805
20200314:1610,0,77
20200314:1710,0,0
20200314:1810,0,0
20200314:1910,0,0
20200314:2010,0,0
20200314:2110,0,0
20200314:2210,0,0
20200314:2310,0,0
20200315:0010,0,0
20200315:0110,0,0
20200315:0210,0,0
20200315:0310,0,0
20200315:0410,0,0
20200315:0510,0,130
20200315:0610,21,746
20200315:0710,53,1504
20200315:0810,194,2094
20200315:0910,210,2512
20200315:1010,259,2675
20200315:1110,347,2746
20200315:1210,109,2547
20200315:1310,293,2172
20200315:1410,139,1577
20200315:1510,55,805
20200315:1610,0,77
20200315:1710,0,0
20200315:1810,0,0
20200315:1910,0,0
20200315:2010,0,0
20200315:2110,0,0
20200315:2210,0,0
20200315:2310,0,0
20200316:0010,0,0
20200316:0110,0,0
20200316:0210,0,0
20200316:0310,0,0
20200316:0410,0,0
20200316:0510,0,130
20200316:0610,21,746
20200316:0710,129,1504
20200316:0810,194,2094
20200316:0910,210,2512
20200316:1010,259,2675
20200316:1110,289,2746
20200316:1210,221,2547
20200316:1310,199,2172
20200316:1410,139,1577
20200316:1510,75,805
20200316:1610,0,77
20200316:1710,0,0
20200316:1810,0,0
20200316:1910,0,0
20200316:2010,0,0
20200316:2110,0,0
20200316:2210,0,0
20200316:2310,0,0
20200317:0010,0,0
20200317:0110,0,0
20200317:0210,0,0
20200317:0310,0,0
20200317:0410,0,0
20200317:0510,0,130
20200317:0610,61,746
20200317:0710,129,1504
20200317:0810,207,2094
20200317:0910,253,2512
20200317:1010,259,2675
20200317:1110,272,2746
20200317:1210,199,2547
20200317:1310,199,2172
20200317:1410,139,1577
20200317:1510,88,805
20200317:1610,0,77
20200317:1710,0,0
20200317:1810,0,0
20200317:1910,0,0
20200317:2010,0,0
20200317:2110,0,0
20200317:2210,0,0
20200317:2310,0,0
20200318:0010,0,0
20200318:0110,0,0
20200318:0210,0,0
20200318:0310,0,0
20200318:0410,0,0
20200318:0510,3,130
20200318:0610,56,746
20200318:0710,159,1504
20200318:0810,207,2094
20200318:0910,253,2512
20200318:1010,259,2675
20200318:1110,272,2746
20200318:1210,199,2547
20200318:1310,199,2172
20200318:1410,155,1577
20200318:1510,88,805
20200318:1610,0,77
20200318:1710,0,0
20200318:1810,0,0
20200318:1910,0,0
20200318:2010,0,0
20200318:2110,0,0
20200318:2210,0,0
20200318:2310,0,0
20200319:0010,0,0
20200319:0110,0,0
20200319:0210,0,0
20200319:0310,0,0
20200319:0410,0,0
20200319:0510,4,130
20200319:0610,41,746
20200319:0710,133,1504
20200319:0810,162,2094
20200319:0910,253,2512
20200319:1010,259,2675
20200319:1110,272,2746
20200319:1210,199,2547
20200319:1310,168,2172
20200319:1410,155,1577
20200319:1510,45,805
20200319:1610,0,77
20200319:1710,0,0
20200319:1810,0,0
20200319:1910,0,0
20200319:2010,0,0
20200319:2110,0,0
20200319:2210,0,0
20200319:2310,0,0
20200320:0010,0,0
20200320:0110,0,0
20200320:0210,0,0
20200320:0310,0,0
20200320:0410,0,0
20200320:0510,4,130
20200320:0610,41,746
20200320:0710,133,1504
20200320:0810,162,2094
20200320:0910,253,2512
20200320:1010,259,2675
20200320:1110,272,2746
20200320:1210,199,2547
20200320:1310,168,2172
20200320:1410,155,1577
20200320:1510,45,805
20200320:1610,0,84
20200320:1710,0,0
20200320:1810,0,0
20200320:1910,0,0
20200320:2010,0,0
20200320:2110,0,0
20200320:2210,0,0
20200320:2310,0,0
20200321:0010,0,0
20200321:0110,0,0
20200321:0210,0,0
20200321:0310,0,0
20200321:0410,0,0
20200321:0510,4,136
20200321:0610,41,746
20200321:0710,133,1504
20200321:0810,162,2094
20200321:0910,253,2512
20200321:1010,259,2675
20200321:1110,272,2746
20200321:1210,199,2547
20200321:1310,168,2172
20200321:1410,155,1577
20200321:1510,45,805
20200321:1610,0,146
20200321:1710,0,0
20200321:1810,0,0
20200321:1910,0,0
20200321:2010,0,0
20200321:2110,0,0
20200321:2210,0,0
20200321:2310,0,0
20200322:0010,0,0
20200322:0110,0,0
20200322:0210,0,0
20200322:0310,0,0
20200322:0410,0,0
20200322:0510,4,216
20200322:0610,41,755
20200322:0710,133,1504
20200322:0810,162,2094
20200322:0910,253,2512
20200322:1010,259,2675
20200322:1110,272,2746
20200322:1210,199,2547
20200322:1310,168,2172
20200322:1410,155,1577
20200322:1510,45,805
20200322:1610,0,146
20200322:1710,0,0
20200322:1810,0,0
20200322:1910,0,0
20200322:2010,0,0
20200322:2110,0,0
20200322:2210,0,0
20200322:2310,0,0
20200323:0010,0,0
20200323:0110,0,0
20200323:0210,0,0
20200323:0310,0,0
20200323:0410,0,0
20200323:0510,4,228
20200323:0610,41,873
20200323:0710,133,1530
20200323:0810,162,2094
20200323:0910,253,2512
20200323:1010,323,2675
20200323:1110,272,2746
20200323:1210,199,2547
20200323:1310,168,2172
20200323:1410,155,1577
20200323:1510,45,810
20200323:1610,13,146
20200323:1710,0,0
20200323:1810,0,0
20200323:1910,0,0
20200323:2010,0,0
20200323:2110,0,0
20200323:2210,0,0
20200323:2310,0,0
20200324:0010,0,0
20200324:0110,0,0
20200324:0210,0,0
20200324:0310,0,0
20200324:0410,0,0
20200324:0510,4,237
20200324:0610,41,873
20200324:0710,133,1530
20200324:0810,162,2040
20200324:0910,253,2330
20200324:1010,323,2463
20200324:1110,272,2553
20200324:1210,199,2384
20200324:1310,168,2004
20200324:1410,155,1501
20200324:1510,45,810
20200324:1610,13,146
20200324:1710,0,0
20200324:1810,0,0
20200324:1910,0,0
20200324:2010,0,0
20200324:2110,0,0
20200324:2210,0,0
20200324:2310,0,0
20200325:0010,0,0
20200325:0110,0,0
20200325:0210,0,0
20200325:0310,0,0
20200325:0410,0,0
20200325:0510,4,237
20200325:0610,41,873
20200325:0710,89,1530
20200325:0810,162,2040
20200325:0910,253,2329
20200325:1010,323,2463
20200325:1110,272,2553
20200325:1210,199,2378
20200325:1310,168,1959
20200325:1410,155,1501
20200325:1510,32,810
20200325:1610,13,146
20200325:1710,0,0
20200325:1810,0,0
20200325:1910,0,0
20200325:2010,0,0
20200325:2110,0,0
20200325:2210,0,0
20200325:2310,0,0
20200326:0010,0,0
20200326:0110,0,0
20200326:0210,0,0
20200326:0310,0,0
20200326:0410,0,0
20200326:0510,4,237
20200326:0610,41,873
20200326:0710,89,1530
20200326:0810,162,2040
20200326:0910,253,2329
20200326:1010,323,2463
20200326:1110,272,2553
20200326:1210,199,2378
20200326:1310,168,1959
20200326:1410,155,1501
20200326:1510,32,810
20200326:1610,13,146
20200326:1710,0,0
20200326:1810,0,0
20200326:1910,0,0
20200326:2010,0,0
20200326:2110,0,0
20200326:2210,0,0
20200326:2310,0,0
20200327:0010,0,0
20200327:0110,0,0
20200327:0210,0,0
20200327:0310,0,0
20200327:0410,0,0
20200327:0510,4,243
20200327:0610,41,873
20200327:0710,89,1530
20200327:0810,162,2040
20200327:0910,253,2329
20200327:1010,323,2384
20200327:1110,272,2445
20200327:1210,199,2267
20200327:1310,168,1884
20200327:1410,155,1501
20200327:1510,32,810
20200327:1610,13,161
20200327:1710,0,0
20200327:1810,0,0
20200327:1910,0,0
20200327:2010,0,0
20200327:2110,0,0
20200327:2210,0,0
20200327:2310,0,0
20200328:0010,0,0
20200328:0110,0,0
20200328:0210,0,0
20200328:0310,0,0
20200328:0410,0,0
20200328:0510,4,243
20200328:0610,41,873
20200328:0710,89,1530
20200328:0810,162,2040
20200328:0910,253,2329
20200328:1010,323,2377
20200328:1110,272,2423
20200328:1210,199,2267
20200328:1310,152,1884
20200328:1410,108,1501
20200328:1510,32,810
20200328:1610,13,161
20200328:1710,0,0
20200328:1810,0,0
20200328:1910,0,0
20200328:2010,0,0
20200328:2110,0,0
20200328:2210,0,0
20200328:2310,0,0
20200329:0010,0,0
20200329:0110,0,0
20200329:0210,0,0
20200329:0310,0,0
20200329:0410,0,0
20200329:0510,4,243
20200329:0610,41,873
20200329:0710,89,1530
20200329:0810,162,2040
20200329:0910,253,2329
20200329:1010,310,2377
20200329:1110,272,2341
20200329:1210,199,2267
20200329:1310,152,1884
20200329:1410,108,1501
20200329:1510,32,810
20200329:1610,13,176
20200329:1710,0,0
20200329:1810,0,0
20200329:1910,0,0
20200329:2010,0,0
20200329:2110,0,0
20200329:2210,0,0
20200329:2310,0,0
20200330:0010,0,0
20200330:0110,0,0
20200330:0210,0,0
20200330:0310,0,0
20200330:0410,0,0
20200330:0510,4,243
20200330:0610,41,873
20200330:0710,89,1530
20200330:0810,162,2144
20200330:0910,253,2491
20200330:1010,310,2314
20200330:1110,272,2127
20200330:1210,199,2267
20200330:1310,152,1884
20200330:1410,108,1501
20200330:1510,32,810
20200330:1610,13,176
20200330:1710,0,0
20200330:1810,0,0
20200330:1910,0,0
20200330:2010,0,0
20200330:2110,0,0
20200330:2210,0,0
20200330:2310,0,0
20200331:0010,0,0
20200331:0110,0,0
20200331:0210,0,0
20200331:0310,0,0
20200331:0410,0,0
20200331:0510,4,332
20200331:0610,41,1072
20200331:0710,89,1668
20200331:0810,162,2205
20200331:0910,253,2577
